idu,date_vente,vente_groupee,premier_envoi,n_simule,premiere_piste,exclue_client
97416000IK0162,2024-02-29,True,,,,False
97417000AT0493,2024-09-04,True,,,,False
97418000BI0369,2024-03-21,False,,,,False
97411000AO0476,2024-01-17,True,,,,False
97423000AC0402,2024-01-14,True,,,,False
97422000AK0707,2024-12-26,True,,,,False
97414000ET0067,2024-07-25,False,,,,False
97419000AC0430,2024-06-27,False,,,,False
97424000AC0961,2024-04-29,False,,,,False
97415000AY1646,2024-12-31,False,,,,False
97401000AD0680,2024-03-14,False,,,,False
97418000AS1278,2024-12-23,True,,,,False
97411000CY0986,2024-10-09,True,,,,False
97420000AB1261,2024-06-20,False,,,,False
97409000AW1090,2024-06-14,False,,,,False
97405000AR0806,2024-03-22,True,,,,False
97409000AY1305,2024-08-22,True,,,,False
97414000HH0508,2024-06-13,False,,,,False
97406000AI0950,2024-11-14,False,,,,False
97420000BH1120,2024-07-12,True,,,,False
97411000HH0241,2024-01-25,False,,,,False
97424000AM0285,2024-09-06,False,,,,False
97423000AI0786,2024-09-13,True,,,,False
97417000BC0096,2024-12-17,True,,,,False
97414000CO1115,2024-12-30,False,,,,False
97416000CW0729,2024-02-23,False,,,,False
97405000AK1853,2024-11-08,False,,,,False
97408000AI0022,2024-10-02,True,,,,False
97422000BN1821,2024-05-23,False,,,,False
97413000DJ0583,2024-10-01,True,,,,False
97415000HN0166,2024-05-07,True,,,,False
97422000CS1603,2024-12-02,True,,,,False
97422000CM0626,2024-05-28,False,,,,False
97409000AM0763,2024-10-09,True,,,,False
97411000CE1331,2024-12-19,False,,,,False
97411000AW0707,2024-08-09,False,,,,False
97422000CS1589,2024-03-21,True,,,,False
97415000AY1513,2024-10-30,True,,,,False
97420000AB1820,2024-01-31,True,,,,False
97412000CS0618,2024-03-26,False,,,,False
97415000BI0545,2024-12-06,False,,,,False
97401000AR1599,2024-01-22,True,,,,False
97409000BM1262,2024-06-12,False,,,,False
97415000CM2323,2024-06-13,False,,,,False
97415000DE0643,2024-05-29,False,,,,False
97415000BZ0935,2024-12-19,True,,,,False
97412000AN0232,2024-10-31,False,,,,False
97419000AI0359,2024-01-26,True,,,,False
97416000HN0851,2024-06-27,True,,,,False
97407000BI0441,2024-07-22,True,,,,False
97418000BM0046,2024-07-09,False,,,,False
97404000AT0002,2024-05-03,False,,,,False
97402000AH0831,2024-07-11,False,,,,False
97410000BW0964,2024-12-16,True,,,,False
97411000HS0506,2024-07-31,True,,,,False
97423000AK1884,2024-01-12,False,,,,False
97416000ET2009,2024-02-27,True,,,,False
97421000AY0249,2024-08-06,False,,,,False
97408000AI0033,2024-03-19,True,,,,False
97412000AV1172,2024-11-22,False,,,,False
97422000BH1860,2024-10-25,False,,,,False
97415000BZ0871,2024-12-19,True,,,,False
97411000AP0243,2024-08-01,False,,,,False
97415000AV0490,2024-09-19,False,,,,False
97415000AR0190,2024-10-15,False,,,,False
97415000CS0511,2024-03-28,True,,,,False
97423000AH1720,2024-07-16,False,,,,False
97420000AC0802,2024-03-27,False,,,,False
97405000AO0691,2024-06-07,True,,,,False
97411000EI0328,2024-06-17,False,,,,False
97406000AH0536,2024-02-19,True,,,,False
97422000CY0444,2024-03-29,True,,,,False
97412000AM1443,2024-01-05,False,,,,False
97409000AL1947,2024-12-26,True,,,,False
97405000AK1457,2024-05-06,False,,,,False
97409000AP1665,2024-02-28,True,,,,False
97418000BP0116,2024-01-31,False,,,,False
97418000AL0218,2024-09-09,True,,,,False
97412000BM0763,2024-10-10,False,,,,False
97415000BP0172,2024-12-31,False,,,,False
97414000HL0618,2024-04-09,False,,,,False
97416000DZ0325,2024-08-01,True,,,,False
97416000EV1824,2024-03-15,True,,,,False
97411000CH0557,2024-08-01,False,,,,False
97405000AP0216,2024-10-28,True,,,,False
97422000DM0620,2024-05-17,True,,,,False
97411000HS0388,2024-12-18,True,,,,False
97410000AS1414,2024-06-26,False,,,,False
97405000BE0919,2024-05-29,True,,,,False
97410000CD0172,2024-11-29,True,,,,False
97408000AV1190,2024-06-28,False,,,,False
97416000DR0343,2024-01-31,False,,,,False
97415000ET1722,2024-12-31,False,,,,False
97414000EV0490,2024-10-31,False,,,,False
97422000DM0107,2024-06-10,True,,,,False
97413000AV2237,2024-10-03,True,,,,False
97414000CP0129,2024-04-22,True,,,,False
97420000AX0299,2024-04-29,False,,,,False
97422000EM0202,2024-11-29,False,,,,False
97417000AO0553,2024-11-06,True,,,,False
97416000IA1639,2024-10-07,False,,,,False
97413000CQ0867,2024-12-16,False,,,,False
97408000AO0255,2024-07-19,False,,,,False
97409000AO0711,2024-10-04,False,,,,False
97411000BL0503,2024-06-24,False,,,,False
97412000CY0347,2024-06-19,False,,,,False
97418000AY0048,2024-05-23,False,,,,False
97406000AK0153,2024-10-30,False,,,,False
97414000DH0322,2024-04-11,True,,,,False
97416000HY1210,2024-09-06,True,,,,False
97423000AB1852,2024-12-27,True,,,,False
97418000AL0204,2024-10-03,False,,,,False
97423000AE0648,2024-01-12,False,,,,False
97418000AS1339,2024-12-23,False,,,,False
97416000HT0290,2024-09-10,False,,,,False
97411000AC0068,2024-09-11,True,,,,False
97407000AS0624,2024-07-30,False,,,,False
97401000AM0319,2024-09-30,True,,,,False
97416000HP0802,2024-01-25,True,,,,False
97423000AC0413,2024-01-14,True,,,,False
97411000BL0008,2024-11-08,True,,,,False
97408000AO0743,2024-07-19,False,,,,False
97408000AO1373,2024-04-04,False,,,,False
97422000DM0251,2024-04-08,False,,,,False
97413000CG0956,2024-07-22,False,,,,False
97414000EV0721,2024-01-29,False,,,,False
97414000EN4034,2024-11-25,True,,,,False
97409000BE2293,2024-04-24,True,,,,False
97415000AY0144,2024-12-16,True,,,,False
97407000AS0381,2024-10-31,False,,,,False
97416000ET0160,2024-09-26,False,,,,False
97414000HA0567,2024-02-14,False,,,,False
97410000BE0314,2024-02-20,False,,,,False
97412000AW0721,2024-09-09,True,,,,False
97414000EO1400,2024-12-11,False,,,,False
97415000EP0529,2024-10-14,True,,,,False
97414000HH0515,2024-05-30,True,,,,False
97423000AB1805,2024-07-12,True,,,,False
97415000EY2105,2024-12-26,True,,,,False
97417000BI0051,2024-12-17,True,,,,False
97410000AN0811,2024-01-31,True,,,,False
97410000AO0374,2024-05-21,True,,,,False
97410000AB0748,2024-01-23,False,,,,False
97411000AE0762,2024-09-11,False,,,,False
97411000DP0018,2024-03-25,False,,,,False
97402000AC0399,2024-08-30,True,,,,False
97422000BR1546,2024-09-13,False,,,,False
97401000AO1077,2024-09-30,True,,,,False
97415000EO0519,2024-12-24,True,,,,False
97401000AM0321,2024-09-30,True,,,,False
97418000AV2599,2024-05-22,True,,,,False
97405000AR1896,2024-10-15,False,,,,False
97415000EX0277,2024-12-31,False,,,,False
97411000DK0453,2024-12-02,True,,,,False
97422000EI0043,2024-01-12,False,,,,False
97410000AK0033,2024-09-10,False,,,,False
97411000CD1460,2024-10-09,True,,,,False
97411000HS0468,2024-07-31,True,,,,False
97422000AK0880,2024-01-10,False,,,,False
97408000AT2037,2024-09-25,True,,,,False
97422000AD0873,2024-09-12,True,,,,False
97415000CL0455,2024-02-16,False,,,,False
97415000EW1502,2024-11-21,False,,,,False
97411000AE0251,2024-11-07,False,,,,False
97406000AW1183,2024-11-26,True,,,,False
97416000EK0262,2024-03-22,False,,,,False
97415000DP0859,2024-12-26,True,,,,False
97414000ET2234,2024-09-10,False,,,,False
97408000AW1077,2024-11-25,False,,,,False
97412000AZ0603,2024-10-25,True,,,,False
97414000EV0013,2024-11-15,False,,,,False
97412000BY1098,2024-07-04,False,,,,False
97414000ES1051,2024-09-05,False,,,,False
97405000AO0304,2024-07-03,True,,,,False
97415000BW0859,2024-04-30,True,,,,False
97413000CA0195,2024-12-30,True,,,,False
97401000AR0273,2024-12-06,False,,,,False
97422000BW1232,2024-07-26,True,,,,False
97416000DS0582,2024-07-22,False,,,,False
97410000AE1293,2024-05-28,True,,,,False
97416000CX0450,2024-04-04,False,,,,False
97415000CV1005,2024-03-25,False,,,,False
97411000BP0883,2024-12-30,True,,,,False
97412000BK0994,2024-01-12,False,,,,False
97416000EX1130,2024-04-26,False,,,,False
97420000AZ0781,2024-09-09,False,,,,False
97413000CH0911,2024-03-20,False,,,,False
97405000AW0990,2024-09-19,True,,,,False
97411000AR0114,2024-08-12,False,,,,False
97415000HM0141,2024-10-30,False,,,,False
97413000CN1083,2024-07-17,False,,,,False
97405000AS0555,2024-10-08,False,,,,False
97416000HI0941,2024-02-13,False,,,,False
97415000HI0500,2024-07-23,True,,,,False
97421000BN0518,2024-05-30,False,,,,False
97407000BC0044,2024-04-15,False,,,,False
97412000AM1000,2024-09-03,True,,,,False
97414000EM0481,2024-12-30,False,,,,False
97402000AH1310,2024-12-19,False,,,,False
97408000AB0361,2024-05-10,True,,,,False
97412000CK0885,2024-02-01,False,,,,False
97415000DI0970,2024-05-23,True,,,,False
97410000AS1421,2024-10-17,True,,,,False
97416000EZ0163,2024-12-05,False,,,,False
97415000CL0916,2024-06-12,False,,,,False
97417000AX0364,2024-05-07,False,,,,False
97412000BR0480,2024-09-12,False,,,,False
97409000AB0967,2024-09-03,True,,,,False
97405000AN0671,2024-11-29,True,,,,False
97412000AO0831,2024-09-18,False,,,,False
97413000CN0362,2024-10-07,False,,,,False
97414000EV0062,2024-11-22,False,,,,False
97415000DM0929,2024-08-30,False,,,,False
97423000AK1823,2024-08-14,True,,,,False
97412000CI0205,2024-12-31,False,,,,False
97423000AK0559,2024-10-17,False,,,,False
97414000HI0706,2024-03-29,True,,,,False
97418000AT2383,2024-04-09,False,,,,False
97411000DP0122,2024-01-31,False,,,,False
97423000AK2057,2024-12-23,True,,,,False
97423000AI0426,2024-02-14,False,,,,False
97416000HS0740,2024-01-19,False,,,,False
97415000CM2367,2024-11-02,True,,,,False
97423000AK0201,2024-11-15,False,,,,False
97416000EP0153,2024-10-04,False,,,,False
97412000BM0363,2024-12-17,True,,,,False
97412000CD0549,2024-07-08,False,,,,False
97414000EW0301,2024-08-29,False,,,,False
97415000BO0886,2024-07-09,True,,,,False
97414000EK0683,2024-03-04,False,,,,False
97412000AM0804,2024-01-31,False,,,,False
97422000DO0241,2024-07-05,False,,,,False
97406000AC0505,2024-08-16,True,,,,False
97408000AM1132,2024-07-23,False,,,,False
97415000ER1753,2024-03-04,True,,,,False
97411000CM0849,2024-09-09,True,,,,False
97411000HP0170,2024-08-13,False,,,,False
97411000EL0492,2024-07-04,True,,,,False
97415000DK1162,2024-06-19,True,,,,False
97415000BH0091,2024-11-29,False,,,,False
97413000CY0639,2024-08-14,True,,,,False
97406000AE0773,2024-04-24,False,,,,False
97410000AR1662,2024-04-30,True,,,,False
97412000AN0018,2024-09-20,True,,,,False
97403000AP1709,2024-06-25,False,,,,False
97409000AL2125,2024-12-26,True,,,,False
97402000AI0948,2024-12-12,True,,,,False
97413000BD0044,2024-09-09,True,,,,False
97418000AT2270,2024-08-30,True,,,,False
97415000CM0484,2024-10-07,False,,,,False
97413000CX1578,2024-10-31,False,,,,False
97410000AO0376,2024-05-21,True,,,,False
97415000BZ0755,2024-10-15,True,,,,False
97402000AH0202,2024-10-30,False,,,,False
97414000DV0634,2024-09-25,False,,,,False
97415000EW0244,2024-05-10,False,,,,False
97414000ET2211,2024-03-12,False,,,,False
97422000DE1009,2024-10-28,False,,,,False
97415000AX1112,2024-11-22,True,,,,False
97420000AY0562,2024-05-15,False,,,,False
97406000AI0606,2024-06-12,True,,,,False
97408000AC2314,2024-07-02,True,,,,False
97401000AP1430,2024-10-23,True,,,,False
97416000HY1403,2024-03-19,False,,,,False
97414000EN4047,2024-04-04,False,,,,False
97415000CT0086,2024-10-17,False,,,,False
97404000AM0934,2024-12-12,False,,,,False
97414000HI0370,2024-02-23,False,,,,False
97418000AW0106,2024-12-23,False,,,,False
97415000AD0237,2024-09-30,False,,,,False
97416000HZ0852,2024-08-23,True,,,,False
97416000IB0661,2024-06-21,False,,,,False
97423000AC0398,2024-01-14,True,,,,False
97408000AC3738,2024-12-31,False,,,,False
97415000HP0085,2024-05-29,True,,,,False
97422000CY0432,2024-06-21,False,,,,False
97412000BK1128,2024-12-19,True,,,,False
97407000BE0343,2024-12-30,False,,,,False
97413000AV2238,2024-10-03,True,,,,False
97414000HA0167,2024-02-07,False,,,,False
97422000BS1700,2024-10-22,False,,,,False
97408000AI0036,2024-05-07,True,,,,False
97422000BL1800,2024-03-04,False,,,,False
97415000BZ0899,2024-12-19,True,,,,False
97416000ET2007,2024-02-27,True,,,,False
97418000AT1598,2024-11-27,False,,,,False
97412000AL0411,2024-08-29,True,,,,False
97410000AE1341,2024-06-03,False,,,,False
97415000HI0535,2024-02-28,True,,,,False
97420000AS0873,2024-01-30,True,,,,False
97415000CH0908,2024-12-19,True,,,,False
97415000DE0145,2024-10-25,True,,,,False
97415000BN1363,2024-04-12,False,,,,False
97416000ET1374,2024-07-08,True,,,,False
97405000BE1028,2024-08-12,False,,,,False
97422000BP1965,2024-04-17,True,,,,False
97407000AY0600,2024-11-07,False,,,,False
97409000BE1580,2024-06-20,True,,,,False
97415000AX1086,2024-07-26,True,,,,False
97421000BO0555,2024-07-18,True,,,,False
97410000AD0977,2024-04-23,False,,,,False
97422000CR0254,2024-08-09,False,,,,False
97415000BW2104,2024-10-09,True,,,,False
97420000AC1093,2024-12-30,True,,,,False
97401000AD1583,2024-03-26,False,,,,False
97412000BK1258,2024-03-13,False,,,,False
97411000CD0676,2024-01-23,False,,,,False
97422000BW1242,2024-07-26,True,,,,False
97403000AN0065,2024-10-15,True,,,,False
97418000AX0117,2024-08-29,True,,,,False
97413000AV2239,2024-10-03,True,,,,False
97418000BM0109,2024-12-23,False,,,,False
97416000HV0685,2024-02-12,False,,,,False
97407000AI1884,2024-08-19,True,,,,False
97416000DR0450,2024-11-08,True,,,,False
97422000AZ0167,2024-04-15,False,,,,False
97413000DE1512,2024-07-12,False,,,,False
97409000BM1418,2024-06-28,True,,,,False
97423000AC0343,2024-01-14,True,,,,False
97412000BM0610,2024-02-08,False,,,,False
97403000AS2072,2024-06-14,False,,,,False
97422000CO0386,2024-06-28,True,,,,False
97416000DM0742,2024-06-25,True,,,,False
97411000IW0123,2024-02-02,True,,,,False
97408000AR1264,2024-09-02,False,,,,False
97411000IK0104,2024-05-31,False,,,,False
97416000EM1013,2024-05-17,True,,,,False
97416000EI0120,2024-07-08,False,,,,False
97411000BH0977,2024-12-09,True,,,,False
97412000BC0151,2024-07-29,False,,,,False
97405000AK1813,2024-07-22,False,,,,False
97412000BK1724,2024-07-05,False,,,,False
97414000EN4040,2024-03-11,True,,,,False
97415000HI0502,2024-07-23,True,,,,False
97401000AR1651,2024-04-23,True,,,,False
97412000AZ0817,2024-08-27,True,,,,False
97415000HI0503,2024-07-23,True,,,,False
97422000AX0763,2024-04-03,True,,,,False
97416000EN1320,2024-02-19,True,,,,False
97420000BH0940,2024-09-19,False,,,,False
97415000DR1241,2024-08-01,False,,,,False
97408000AO0282,2024-02-21,False,,,,False
97401000AO1107,2024-12-24,True,,,,False
97401000AR1747,2024-10-01,False,,,,False
97415000DK1119,2024-06-19,True,,,,False
97404000AX0148,2024-12-26,False,,,,False
97416000EN1482,2024-12-23,False,,,,False
97414000EN1597,2024-06-27,False,,,,False
97412000BY1490,2024-04-24,False,,,,False
97405000AD0713,2024-09-20,True,,,,False
97401000AR0369,2024-06-27,False,,,,False
97422000BL1031,2024-06-20,False,,,,False
97412000CY0972,2024-12-17,True,,,,False
97416000EL0514,2024-02-01,False,,,,False
97401000AM1819,2024-12-26,False,,,,False
97416000EY1271,2024-05-24,False,,,,False
97422000AX1659,2024-01-04,False,,,,False
97412000CX0435,2024-06-21,False,,,,False
97409000BL0210,2024-06-25,True,,,,False
97414000ET2273,2024-05-24,True,,,,False
97416000IB0687,2024-11-07,False,,,,False
97422000AP0563,2024-02-28,True,,,,False
97410000AC0195,2024-10-03,False,,,,False
97415000DR0325,2024-11-29,False,,,,False
97410000BE0928,2024-06-21,False,,,,False
97422000AX0631,2024-08-22,True,,,,False
97404000AI0249,2024-10-18,False,,,,False
97414000ET1287,2024-03-19,False,,,,False
97402000AB0642,2024-03-20,False,,,,False
97420000AE0399,2024-06-24,False,,,,False
97418000AS1383,2024-12-23,True,,,,False
97414000EV0802,2024-08-20,False,,,,False
97418000AW0472,2024-01-31,True,,,,False
97416000HV0684,2024-04-05,False,,,,False
97416000HS0517,2024-05-22,True,,,,False
97410000AD0978,2024-03-28,False,,,,False
97412000CY0975,2024-08-30,False,,,,False
97403000AN0096,2024-10-15,True,,,,False
97408000AM0529,2024-02-05,False,,,,False
97412000BM1417,2024-10-07,False,,,,False
97405000BE0105,2024-09-20,True,,,,False
97422000BH2011,2024-10-23,False,,,,False
97409000AS0329,2024-07-08,True,,,,False
97418000AT0328,2024-11-19,True,,,,False
97415000BN1299,2024-12-27,False,,,,False
97411000DM0479,2024-06-25,False,,,,False
97407000AY0596,2024-05-24,False,,,,False
97419000AN0360,2024-11-29,True,,,,False
97421000BC0306,2024-12-17,True,,,,False
97416000CV2317,2024-10-15,False,,,,False
97418000AP1165,2024-04-19,False,,,,False
97404000AV0281,2024-02-22,True,,,,False
97422000BD3771,2024-10-11,True,,,,False
97411000EI0489,2024-05-31,False,,,,False
97416000EZ0354,2024-06-27,True,,,,False
97406000AH0429,2024-12-31,False,,,,False
97415000HO1033,2024-04-10,False,,,,False
97424000AL1098,2024-02-20,True,,,,False
97408000AR0592,2024-07-05,False,,,,False
97413000CQ0737,2024-04-19,False,,,,False
97422000BD2469,2024-08-27,False,,,,False
97414000CP0227,2024-04-22,True,,,,False
97416000EL0642,2024-03-18,False,,,,False
97410000AV0651,2024-03-20,False,,,,False
97410000BX0853,2024-11-26,False,,,,False
97415000EY1405,2024-11-19,True,,,,False
97418000AT2397,2024-08-22,False,,,,False
97412000BC0180,2024-01-26,True,,,,False
97411000AZ0481,2024-05-30,True,,,,False
97423000AK2036,2024-05-31,False,,,,False
97414000CT1111,2024-04-30,True,,,,False
97409000BM1131,2024-07-29,True,,,,False
97416000EN0636,2024-02-29,True,,,,False
97404000AD0632,2024-11-21,True,,,,False
97422000EK0237,2024-09-13,False,,,,False
97411000EN0560,2024-06-28,False,,,,False
97412000AV1156,2024-09-30,False,,,,False
97409000BL0198,2024-07-03,False,,,,False
97420000AO0650,2024-09-24,False,,,,False
97410000AK0832,2024-07-09,False,,,,False
97418000AO1901,2024-12-30,False,,,,False
97414000ET0983,2024-06-17,False,,,,False
97415000CY0384,2024-06-21,True,,,,False
97411000AE0061,2024-04-19,False,,,,False
97405000AM0530,2024-08-26,True,,,,False
97416000IM0909,2024-01-31,False,,,,False
97408000BO0562,2024-09-27,True,,,,False
97415000HI0533,2024-02-28,True,,,,False
97414000DL0388,2024-05-21,False,,,,False
97413000AV2050,2024-11-20,True,,,,False
97409000AR2667,2024-07-29,False,,,,False
97403000AH0519,2024-03-25,False,,,,False
97424000AM0317,2024-09-06,False,,,,False
97422000AE0810,2024-04-30,True,,,,False
97409000AP1742,2024-04-17,False,,,,False
97410000BV0626,2024-10-02,True,,,,False
97415000DI0990,2024-05-30,False,,,,False
97409000AL2365,2024-03-14,False,,,,False
97415000CH2752,2024-01-10,False,,,,False
97411000HW0358,2024-01-18,True,,,,False
97416000HI0194,2024-08-27,True,,,,False
97415000CP0824,2024-09-02,False,,,,False
97411000KB0226,2024-09-26,False,,,,False
97412000AM1605,2024-03-28,True,,,,False
97410000CD0904,2024-01-31,False,,,,False
97411000BP0918,2024-11-27,True,,,,False
97413000AV2187,2024-10-03,True,,,,False
97403000AM0823,2024-09-04,False,,,,False
97416000HO0309,2024-06-25,False,,,,False
97402000AB0628,2024-08-19,False,,,,False
97415000DE1272,2024-07-05,True,,,,False
97415000DM1035,2024-01-17,True,,,,False
97415000BW0850,2024-04-30,True,,,,False
97413000BM0893,2024-11-28,False,,,,False
97408000AS0525,2024-04-05,True,,,,False
97422000BI0576,2024-03-28,False,,,,False
97410000BX1631,2024-05-31,False,,,,False
97415000BZ0629,2024-12-19,True,,,,False
97418000AC1191,2024-10-23,True,,,,False
97416000CS1539,2024-08-26,True,,,,False
97405000BE1508,2024-06-26,False,,,,False
97422000BN1849,2024-03-19,False,,,,False
97409000AC0423,2024-11-04,False,,,,False
97423000AC0388,2024-01-14,True,,,,False
97415000EW1390,2024-12-30,False,,,,False
97419000AI0361,2024-01-26,True,,,,False
97415000BZ0639,2024-12-19,True,,,,False
97411000DL0191,2024-10-03,False,,,,False
97416000DS0292,2024-07-29,False,,,,False
97416000CX1462,2024-06-20,False,,,,False
97413000CN1204,2024-05-29,False,,,,False
97422000BN0709,2024-09-25,False,,,,False
97416000IC0603,2024-11-27,False,,,,False
97416000CV1951,2024-12-31,False,,,,False
97408000AR1333,2024-06-24,False,,,,False
97411000HO0464,2024-11-13,False,,,,False
97411000AT0716,2024-11-06,True,,,,False
97420000AO0658,2024-08-29,False,,,,False
97415000EY0054,2024-06-20,False,,,,False
97402000AK2169,2024-03-13,False,,,,False
97414000EL0877,2024-05-31,False,,,,False
97415000BZ1055,2024-11-25,False,,,,False
97410000CD0168,2024-11-29,True,,,,False
97416000HR0356,2024-09-06,True,,,,False
97413000DC0603,2024-12-27,False,,,,False
97410000BE1196,2024-10-18,False,,,,False
97412000AP0511,2024-03-26,False,,,,False
97417000AP0030,2024-02-23,True,,,,False
97411000IH0447,2024-06-25,True,,,,False
97402000AI0946,2024-05-21,True,,,,False
97410000BK0482,2024-10-31,False,,,,False
97412000CP0337,2024-09-23,False,,,,False
97405000AO0175,2024-07-03,True,,,,False
97415000BW0854,2024-04-30,True,,,,False
97422000BH1178,2024-10-22,False,,,,False
97411000AM0550,2024-06-07,False,,,,False
97411000BZ1656,2024-11-18,True,,,,False
97415000BN0903,2024-11-20,False,,,,False
97419000AI0500,2024-09-24,True,,,,False
97412000AM1618,2024-04-26,True,,,,False
97416000CS1517,2024-01-18,True,,,,False
97417000AO0385,2024-12-16,True,,,,False
97422000BD1561,2024-09-13,True,,,,False
97407000AV0016,2024-08-08,False,,,,False
97416000EY1376,2024-03-20,True,,,,False
97415000AB0740,2024-12-30,True,,,,False
97422000EH0153,2024-05-28,False,,,,False
97407000AS0091,2024-01-16,False,,,,False
97423000AK1824,2024-08-14,True,,,,False
97415000DS0435,2024-11-19,True,,,,False
97418000AT2391,2024-07-04,False,,,,False
97407000AH1194,2024-02-29,False,,,,False
97409000AC1082,2024-09-11,False,,,,False
97413000CU0988,2024-08-26,False,,,,False
97409000AL1523,2024-12-26,True,,,,False
97417000AI0093,2024-03-12,True,,,,False
97422000AY0776,2024-10-15,False,,,,False
97411000DS0685,2024-08-14,False,,,,False
97409000BK0727,2024-06-28,False,,,,False
97415000BN1292,2024-10-25,False,,,,False
97402000AI0956,2024-05-21,True,,,,False
97410000AT1072,2024-05-22,True,,,,False
97405000BI0957,2024-09-05,False,,,,False
97418000AV1770,2024-10-28,False,,,,False
97403000AM0802,2024-09-25,False,,,,False
97416000HM0622,2024-02-27,True,,,,False
97405000AP0217,2024-10-28,True,,,,False
97405000AR1897,2024-10-15,False,,,,False
97419000AX0563,2024-02-21,False,,,,False
97420000AS0870,2024-02-07,False,,,,False
97418000BV0445,2024-04-17,False,,,,False
97404000AT0752,2024-09-18,False,,,,False
97416000CZ1593,2024-09-06,True,,,,False
97412000CD1005,2024-04-26,False,,,,False
97422000AE0728,2024-11-29,False,,,,False
97417000AT0970,2024-01-24,False,,,,False
97424000AN0027,2024-09-09,False,,,,False
97418000AT2377,2024-01-23,False,,,,False
97412000BP0100,2024-11-15,False,,,,False
97416000EY1418,2024-09-20,True,,,,False
97415000HO1113,2024-12-11,False,,,,False
97422000BD2477,2024-04-17,False,,,,False
97424000AL0756,2024-02-20,True,,,,False
97410000BD0373,2024-06-25,True,,,,False
97411000HY0015,2024-10-01,False,,,,False
97414000CR0674,2024-04-25,True,,,,False
97416000HM0058,2024-02-27,True,,,,False
97414000DM0066,2024-02-16,False,,,,False
97412000AM1255,2024-01-26,False,,,,False
97415000AW2344,2024-06-20,False,,,,False
97422000EK0253,2024-06-13,True,,,,False
97422000AN0037,2024-06-20,False,,,,False
97405000AZ0707,2024-09-16,False,,,,False
97415000EY1800,2024-04-29,True,,,,False
97415000EZ0094,2024-06-24,False,,,,False
97404000AY0414,2024-12-09,False,,,,False
97415000EP1157,2024-04-19,False,,,,False
97414000DM0100,2024-01-29,False,,,,False
97409000AV0169,2024-01-09,False,,,,False
97412000AW0722,2024-09-09,True,,,,False
97415000BO0883,2024-07-09,True,,,,False
97414000EN4049,2024-08-16,False,,,,False
97412000AX1019,2024-12-12,True,,,,False
97410000AV0675,2024-11-25,True,,,,False
97405000AK1856,2024-10-17,False,,,,False
97415000HI0534,2024-02-28,True,,,,False
97404000AW0325,2024-06-13,True,,,,False
97413000DK0062,2024-05-30,True,,,,False
97416000EL0026,2024-07-03,False,,,,False
97422000BN2959,2024-06-19,False,,,,False
97415000BW0861,2024-04-30,True,,,,False
97416000IK0258,2024-12-20,True,,,,False
97408000AM0428,2024-03-11,True,,,,False
97405000AV0146,2024-09-11,False,,,,False
97405000AZ0591,2024-08-29,False,,,,False
97416000HL0293,2024-07-05,False,,,,False
97402000AC0120,2024-01-23,True,,,,False
97405000BI1175,2024-01-19,True,,,,False
97413000DE1390,2024-06-27,True,,,,False
97422000BM1493,2024-08-05,False,,,,False
97412000CD1123,2024-06-07,False,,,,False
97416000CS1557,2024-02-29,True,,,,False
97405000AL1164,2024-11-29,True,,,,False
97414000ET0980,2024-03-04,True,,,,False
97422000AY0054,2024-11-26,False,,,,False
97414000DY0170,2024-05-17,False,,,,False
97415000BW0858,2024-04-30,True,,,,False
97414000ET0565,2024-02-29,True,,,,False
97409000AM0259,2024-02-21,False,,,,False
97411000CM0858,2024-09-09,True,,,,False
97421000AV1156,2024-04-03,False,,,,False
97415000ET1662,2024-07-26,False,,,,False
97415000DI0066,2024-11-20,False,,,,False
97420000BH1317,2024-11-25,False,,,,False
97424000AM0161,2024-09-06,False,,,,False
97415000CY0052,2024-05-10,False,,,,False
97410000AS1436,2024-07-23,True,,,,False
97416000CZ0911,2024-04-16,True,,,,False
97406000AO0524,2024-09-27,True,,,,False
97406000AV0878,2024-08-12,False,,,,False
97420000AR0362,2024-12-30,True,,,,False
97412000BX1356,2024-07-25,False,,,,False
97405000AN0025,2024-05-06,False,,,,False
97410000AS1112,2024-11-29,True,,,,False
97424000AM0165,2024-09-06,False,,,,False
97407000BE0358,2024-09-30,False,,,,False
97403000AO0874,2024-06-19,False,,,,False
97408000AT2038,2024-09-25,True,,,,False
97409000AD0649,2024-08-22,False,,,,False
97408000AN1524,2024-01-03,False,,,,False
97415000BX0104,2024-06-25,True,,,,False
97417000AT0423,2024-03-15,False,,,,False
97411000HD0108,2024-11-25,True,,,,False
97414000CV0405,2024-09-16,False,,,,False
97414000DK0416,2024-05-30,False,,,,False
97416000CW0939,2024-04-25,True,,,,False
97416000DE0657,2024-06-26,True,,,,False
97416000CW0926,2024-04-25,True,,,,False
97405000AK1550,2024-05-06,True,,,,False
97415000DT1166,2024-12-10,True,,,,False
97415000CT0315,2024-09-05,True,,,,False
97415000CH0909,2024-12-19,True,,,,False
97407000AI0933,2024-10-21,True,,,,False
97422000EN0693,2024-10-28,False,,,,False
97415000EP0802,2024-06-27,False,,,,False
97421000AR0057,2024-05-30,True,,,,False
97421000BD0292,2024-04-30,True,,,,False
97416000EM1035,2024-08-16,True,,,,False
97412000BL1186,2024-01-05,True,,,,False
97416000HX1562,2024-08-21,False,,,,False
97415000ER1127,2024-02-29,False,,,,False
97411000AO0561,2024-01-17,True,,,,False
97416000ET1956,2024-05-02,False,,,,False
