idu,date_vente,vente_groupee,premier_envoi,n_simule,premiere_piste,exclue_client
97408000BI0412,2025-04-09,False,,,,False
97415000EV0314,2025-07-07,True,,,,False
97414000CN0411,2025-03-31,False,,,,False
97415000AB0450,2025-12-30,True,,,,False
97422000EL0448,2025-12-16,False,,,,False
97414000EV0823,2025-08-22,True,,,,False
97422000DK0290,2025-01-28,False,,,,False
97406000AM0093,2025-01-31,True,,,,False
97410000AW1065,2025-04-24,True,,,,False
97410000AV0660,2025-05-26,False,,,,False
97405000AK0975,2025-01-29,False,,,,False
97414000CI0596,2025-01-24,False,,,,False
97422000AK1326,2025-01-31,False,,,,False
97415000AB0532,2025-07-29,True,,,,False
97408000AP1635,2025-03-17,True,,,,False
97415000EO1057,2025-10-10,True,,,,False
97404000AY0412,2025-08-27,False,,,,False
97410000AW1052,2025-08-22,True,,,,False
97409000AH0141,2025-11-14,True,,,,False
97416000CZ2376,2025-10-13,False,,,,False
97420000BC1239,2025-09-05,False,,,,False
97407000AE0554,2025-09-12,False,,,,False
97418000AP1641,2025-10-20,False,,,,False
97413000DE1262,2025-09-19,False,,,,False
97404000AM0971,2025-05-30,True,,,,False
97422000CK1493,2025-12-30,False,,,,False
97418000AT1644,2025-03-20,False,,,,False
97411000CD0399,2025-04-30,False,,,,False
97413000DF0288,2025-04-22,True,,,,False
97404000AS0365,2025-07-18,False,,,,False
97422000BH1784,2025-07-10,True,,,,False
97415000CY1163,2025-03-31,True,,,,False
97416000CX1372,2025-03-20,True,,,,False
97413000CQ0502,2025-12-19,True,,,,False
97415000AC0003,2025-08-28,True,,,,False
97411000BK0220,2025-12-23,True,,,,False
97415000BX0219,2025-05-07,True,,,,False
97410000AS1459,2025-05-28,False,,,,False
97422000DI0461,2025-10-27,True,,,,False
97416000HX1114,2025-01-24,False,,,,False
97416000DW0114,2025-01-23,False,,,,False
97416000ET2107,2025-09-29,False,,,,False
97414000HB0402,2025-12-02,True,,,,False
97412000CD0271,2025-09-29,False,,,,False
97422000BV3226,2025-06-20,False,,,,False
97415000DR0695,2025-03-24,True,,,,False
97416000IA1345,2025-06-27,True,,,,False
97420000BD0243,2025-03-05,False,,,,False
97415000BK0096,2025-10-14,True,,,,False
97407000AE0793,2025-08-18,True,,,,False
97411000AL0447,2025-11-24,False,,,,False
97413000DG0544,2025-10-31,True,,,,False
97410000BK0502,2025-08-12,False,,,,False
97422000BD2103,2025-05-16,False,,,,False
97402000AK2140,2025-03-31,False,,,,False
97418000AR2425,2025-05-27,True,,,,False
97416000CX1244,2025-12-22,False,,,,False
97422000AX1668,2025-06-11,False,,,,False
97411000IR0138,2025-05-26,False,,,,False
97409000BR0185,2025-11-19,False,,,,False
97414000EZ0194,2025-03-06,False,,,,False
97424000AE0022,2025-02-26,True,,,,False
97422000CX0682,2025-01-30,False,,,,False
97416000HP0364,2025-09-26,True,,,,False
97405000AW0930,2025-06-13,False,,,,False
97410000AO0642,2025-11-04,True,,,,False
97416000HX1348,2025-03-28,True,,,,False
97411000KC0012,2025-11-27,False,,,,False
97422000BT1360,2025-11-26,True,,,,False
97401000AS1304,2025-05-20,True,,,,False
97413000DC0373,2025-08-27,True,,,,False
97412000BP0184,2025-02-06,False,,,,False
97422000BV2557,2025-04-25,False,,,,False
97408000AP1677,2025-09-11,True,,,,False
97420000AI0911,2025-07-09,False,,,,False
97413000DG0470,2025-12-19,False,,,,False
97408000AM0514,2025-12-11,True,,,,False
97409000AX0993,2025-09-16,True,,,,False
97413000AV2285,2025-04-24,True,,,,False
97412000AV0347,2025-09-12,False,,,,False
97404000AH1064,2025-07-07,False,,,,False
97415000CT3279,2025-05-30,False,,,,False
97416000EK0256,2025-02-27,False,,,,False
97414000EV0777,2025-07-10,True,,,,False
97404000AI2374,2025-09-02,False,,,,False
97411000BZ0174,2025-11-28,False,,,,False
97414000ER0937,2025-12-11,True,,,,False
97415000BV1647,2025-05-30,True,,,,False
97422000CH0409,2025-10-20,True,,,,False
97416000HX1568,2025-08-08,False,,,,False
97414000DR0634,2025-05-28,False,,,,False
97416000HP0837,2025-07-30,False,,,,False
97413000CL0420,2025-08-08,True,,,,False
97422000BP1944,2025-04-08,True,,,,False
97401000AS0311,2025-07-31,True,,,,False
97422000AY1528,2025-12-30,False,,,,False
97411000CM0754,2025-02-10,False,,,,False
97422000CH0080,2025-08-26,False,,,,False
97412000BH0733,2025-12-05,False,,,,False
97418000AC1355,2025-10-16,True,,,,False
97412000AM1674,2025-11-04,False,,,,False
97415000EY1116,2025-05-29,False,,,,False
97414000EN4155,2025-12-29,True,,,,False
97421000AK0536,2025-12-08,True,,,,False
97401000AS1386,2025-10-21,True,,,,False
97404000AH0146,2025-05-20,True,,,,False
97411000EO0216,2025-06-05,False,,,,False
97411000HD0015,2025-03-31,False,,,,False
97407000AM1582,2025-03-03,False,,,,False
97414000EV0500,2025-07-10,True,,,,False
97422000BK1772,2025-05-30,False,,,,False
97415000AV0369,2025-01-17,True,,,,False
97416000DN0656,2025-04-14,True,,,,False
97405000AL1657,2025-02-26,False,,,,False
97409000AX1093,2025-11-19,False,,,,False
97416000DH0967,2025-03-27,False,,,,False
97421000AL0617,2025-01-24,False,,,,False
97415000CW0834,2025-07-01,True,,,,False
97421000AL0593,2025-12-10,False,,,,False
97412000BW1442,2025-09-18,True,,,,False
97418000BN0235,2025-02-06,True,,,,False
97401000AL0425,2025-01-14,True,,,,False
97416000CV2361,2025-04-25,True,,,,False
97415000EY0345,2025-02-24,True,,,,False
97404000AD1562,2025-07-15,True,,,,False
97411000AE0613,2025-11-18,False,,,,False
97407000AE0796,2025-08-18,True,,,,False
97414000HE0469,2025-04-30,True,,,,False
97415000AY1401,2025-07-04,False,,,,False
97421000AN0180,2025-03-28,False,,,,False
97412000AT1080,2025-02-06,False,,,,False
97422000AD0143,2025-04-09,False,,,,False
97407000AM0363,2025-10-27,False,,,,False
97410000AL0428,2025-06-06,True,,,,False
97422000CM1021,2025-03-24,True,,,,False
97414000DO0388,2025-01-21,False,,,,False
97422000EN0130,2025-10-03,False,,,,False
97411000AP0121,2025-08-05,False,,,,False
97408000AP1656,2025-09-11,True,,,,False
97411000DR0583,2025-12-08,True,,,,False
97411000AV0533,2025-03-26,False,,,,False
97416000HP0170,2025-10-29,False,,,,False
97408000AP1585,2025-01-15,True,,,,False
97416000EN1467,2025-06-03,False,,,,False
97422000BV2609,2025-03-20,True,,,,False
97411000AM0085,2025-05-28,False,,,,False
97409000AI0494,2025-04-17,True,,,,False
97420000AZ0276,2025-03-07,True,,,,False
97407000AO1820,2025-09-01,True,,,,False
97410000AW0238,2025-09-30,False,,,,False
97416000HY1773,2025-03-20,True,,,,False
97411000HO0526,2025-09-17,False,,,,False
97409000AX1092,2025-01-29,False,,,,False
97411000KB0258,2025-09-17,True,,,,False
97422000ED0603,2025-03-12,True,,,,False
97414000CH1970,2025-12-31,True,,,,False
97415000AB0535,2025-07-29,True,,,,False
97416000CW1145,2025-10-21,True,,,,False
97407000AS0351,2025-06-30,True,,,,False
97415000BV1644,2025-05-30,True,,,,False
97409000AN0215,2025-04-23,False,,,,False
97404000AT0875,2025-10-28,False,,,,False
97413000DI0381,2025-04-11,False,,,,False
97414000DK0627,2025-03-24,False,,,,False
97411000AL0070,2025-06-20,False,,,,False
97412000BR0632,2025-01-28,False,,,,False
97405000BE0973,2025-10-02,False,,,,False
97415000DK1137,2025-01-27,True,,,,False
97416000DW0125,2025-12-19,False,,,,False
97422000BP0791,2025-02-19,True,,,,False
97416000HL0295,2025-10-10,False,,,,False
97416000CZ2378,2025-06-17,False,,,,False
97422000CS1359,2025-09-29,True,,,,False
97414000CR0368,2025-08-25,True,,,,False
97403000AO0174,2025-06-11,False,,,,False
97410000AS1461,2025-03-31,True,,,,False
97403000AS1232,2025-01-06,True,,,,False
97415000BP0980,2025-12-30,True,,,,False
97410000AY0385,2025-08-04,False,,,,False
97413000DE0807,2025-07-25,False,,,,False
97415000CS0271,2025-06-23,False,,,,False
97407000AS1235,2025-02-21,False,,,,False
97416000ER0471,2025-01-17,False,,,,False
97416000HW0237,2025-11-17,False,,,,False
97411000AD0218,2025-09-19,False,,,,False
97402000AD1051,2025-05-09,False,,,,False
97415000BI0577,2025-10-23,False,,,,False
97408000AO1788,2025-07-29,True,,,,False
97422000BK1681,2025-12-15,True,,,,False
97413000CL0198,2025-02-26,False,,,,False
97415000CT1892,2025-03-28,False,,,,False
97420000AD0479,2025-11-05,True,,,,False
97414000CP0330,2025-03-31,True,,,,False
97404000AW0526,2025-09-12,True,,,,False
97411000KC0054,2025-10-01,False,,,,False
97416000DT0290,2025-05-19,True,,,,False
97408000AP1631,2025-09-11,True,,,,False
97420000AD0199,2025-08-28,False,,,,False
97409000BE1978,2025-10-07,True,,,,False
97414000HL0106,2025-08-27,False,,,,False
97418000AW0381,2025-04-30,False,,,,False
97422000BN1850,2025-04-29,False,,,,False
97420000BE0027,2025-04-29,False,,,,False
97402000AK0877,2025-06-23,True,,,,False
97404000AW0440,2025-05-30,False,,,,False
97409000BE1977,2025-10-07,True,,,,False
97415000AB0801,2025-12-30,True,,,,False
97407000AX0223,2025-03-14,True,,,,False
97422000BI1093,2025-11-27,True,,,,False
97416000HX1350,2025-03-28,True,,,,False
97424000AB0022,2025-01-15,False,,,,False
97414000EN3665,2025-12-10,False,,,,False
97415000BP0978,2025-12-30,False,,,,False
97410000AN0842,2025-10-03,True,,,,False
97410000AS0097,2025-07-07,False,,,,False
97415000AY0595,2025-06-12,False,,,,False
97415000AW2165,2025-06-18,False,,,,False
97416000CY0759,2025-06-28,False,,,,False
97405000BE1795,2025-12-15,False,,,,False
97415000DK0224,2025-05-28,True,,,,False
97422000CI0591,2025-09-22,True,,,,False
97420000BH1860,2025-06-03,True,,,,False
97415000AV0355,2025-01-17,True,,,,False
97416000DZ0668,2025-09-12,True,,,,False
97411000EM0046,2025-03-17,True,,,,False
97411000CD1011,2025-07-22,False,,,,False
97412000AH0731,2025-03-14,False,,,,False
97415000CM2031,2025-04-01,True,,,,False
97415000BN0999,2025-08-07,False,,,,False
97409000BP0274,2025-06-17,True,,,,False
97411000CT1626,2025-01-21,True,,,,False
97422000CV0122,2025-04-23,True,,,,False
97416000DX0372,2025-06-12,False,,,,False
97407000AS1265,2025-01-16,True,,,,False
97418000AE0487,2025-10-16,True,,,,False
97418000AV1081,2025-02-26,False,,,,False
97411000CH0657,2025-07-10,True,,,,False
97417000AZ0021,2025-03-18,True,,,,False
97416000EX1803,2025-02-13,True,,,,False
97414000HK0456,2025-07-08,False,,,,False
97415000BZ0389,2025-11-26,True,,,,False
97418000BM0273,2025-11-19,False,,,,False
97415000BI0633,2025-04-15,False,,,,False
97422000BP1971,2025-04-08,True,,,,False
97420000AO0646,2025-02-27,False,,,,False
97418000AR1359,2025-10-30,False,,,,False
97420000AB1261,2025-06-20,False,,,,False
97411000HH0241,2025-05-14,False,,,,False
97422000BV2355,2025-10-17,False,,,,False
97417000BC0096,2025-11-13,True,,,,False
97415000AY0329,2025-04-18,True,,,,False
97412000AY0147,2025-02-10,True,,,,False
97411000AH0374,2025-08-25,True,,,,False
97412000AO0950,2025-10-08,False,,,,False
97415000ET1679,2025-09-18,False,,,,False
97405000AW1695,2025-04-12,False,,,,False
97405000AM0834,2025-07-24,False,,,,False
97407000AS0118,2025-11-14,False,,,,False
97415000AB0800,2025-12-30,True,,,,False
97418000AC1611,2025-10-16,True,,,,False
97411000AO0375,2025-04-24,True,,,,False
97404000AH1058,2025-03-25,False,,,,False
97424000AI1486,2025-10-30,False,,,,False
97415000HN0166,2025-12-19,True,,,,False
97416000IE1075,2025-11-04,False,,,,False
97415000EW1883,2025-01-29,False,,,,False
97418000AD0173,2025-03-24,False,,,,False
97414000HK0563,2025-09-19,False,,,,False
97415000DE0704,2025-06-06,False,,,,False
97412000CE1307,2025-07-15,True,,,,False
97422000BT1537,2025-10-16,False,,,,False
97422000DH1006,2025-03-31,False,,,,False
97411000IB0077,2025-02-14,False,,,,False
97422000BH1864,2025-03-20,False,,,,False
97417000AI0104,2025-01-31,False,,,,False
97415000BZ0935,2025-11-05,True,,,,False
97412000CX0613,2025-01-16,False,,,,False
97407000BE0266,2025-11-28,False,,,,False
97414000EN4091,2025-10-01,False,,,,False
97401000AT0297,2025-07-11,True,,,,False
97415000CS0077,2025-08-08,False,,,,False
97420000BH1051,2025-11-18,False,,,,False
97411000DL0028,2025-02-18,False,,,,False
97410000BX0596,2025-10-03,True,,,,False
97412000BY1656,2025-03-04,False,,,,False
97409000BE1860,2025-10-07,True,,,,False
97408000AT1491,2025-07-15,False,,,,False
97415000BZ0871,2025-12-30,True,,,,False
97415000EW1518,2025-03-21,False,,,,False
97410000CD0393,2025-05-26,True,,,,False
97415000EW1949,2025-04-07,True,,,,False
97410000AH0875,2025-12-16,True,,,,False
97415000AR0190,2025-02-26,True,,,,False
97412000BK0858,2025-05-05,True,,,,False
97411000EP0250,2025-01-31,True,,,,False
97413000CL0514,2025-06-17,False,,,,False
97407000BL0170,2025-10-30,False,,,,False
97422000DL0994,2025-09-26,True,,,,False
97416000HN1809,2025-10-21,True,,,,False
97407000BD0176,2025-10-13,False,,,,False
97422000CX1176,2025-12-08,False,,,,False
97410000AS1458,2025-01-28,False,,,,False
97415000CW1110,2025-11-24,False,,,,False
97418000AD0873,2025-10-16,True,,,,False
97411000IS0493,2025-07-22,False,,,,False
97416000DM0869,2025-04-30,True,,,,False
97414000ER0049,2025-07-28,False,,,,False
97405000AW1219,2025-09-19,True,,,,False
97414000ES1065,2025-08-13,False,,,,False
97422000AX0899,2025-09-16,False,,,,False
97412000AP0753,2025-01-17,False,,,,False
97401000AR1725,2025-06-10,True,,,,False
97408000AC3507,2025-03-31,True,,,,False
97424000AI0821,2025-04-16,True,,,,False
97422000BO1873,2025-09-16,False,,,,False
97422000BV2392,2025-02-12,False,,,,False
97412000AM0366,2025-09-22,False,,,,False
97411000AL0036,2025-09-16,False,,,,False
97413000DC0556,2025-08-27,True,,,,False
97412000BZ0369,2025-04-29,False,,,,False
97411000DO0007,2025-02-21,False,,,,False
97422000BW0083,2025-01-27,False,,,,False
97406000AE0785,2025-09-15,False,,,,False
97415000HK0588,2025-09-25,True,,,,False
97413000DE1873,2025-04-17,False,,,,False
97422000EK0162,2025-11-12,False,,,,False
97407000AS0841,2025-04-28,False,,,,False
97415000DE0753,2025-07-24,False,,,,False
97412000AT1112,2025-11-03,True,,,,False
97416000DW0124,2025-08-05,False,,,,False
97409000BK0744,2025-03-06,True,,,,False
97415000AW1728,2025-02-14,False,,,,False
97411000HS0414,2025-12-15,False,,,,False
97415000CO0559,2025-07-01,True,,,,False
97411000DS0521,2025-04-16,False,,,,False
97415000ET1134,2025-12-17,False,,,,False
97422000BS0516,2025-08-08,False,,,,False
97413000AV1827,2025-08-04,False,,,,False
97415000AY1530,2025-08-27,False,,,,False
97411000IT0026,2025-07-30,False,,,,False
97407000AS0624,2025-05-20,False,,,,False
97401000AO1026,2025-03-18,False,,,,False
97412000CD0943,2025-03-04,True,,,,False
97405000BE0781,2025-10-31,True,,,,False
97416000CT1001,2025-11-17,False,,,,False
97410000BE0072,2025-06-03,False,,,,False
97408000BI0402,2025-02-17,False,,,,False
97422000BP1963,2025-04-08,True,,,,False
97410000AR1562,2025-04-29,False,,,,False
97409000AV1273,2025-03-14,False,,,,False
97424000AI0038,2025-03-03,False,,,,False
97409000BR0008,2025-11-19,True,,,,False
97422000DE0974,2025-03-24,True,,,,False
97420000AZ0821,2025-02-25,False,,,,False
97407000BA0371,2025-12-29,True,,,,False
97415000CT3276,2025-09-17,False,,,,False
97415000AB0531,2025-07-29,True,,,,False
97413000DK0514,2025-05-15,True,,,,False
97411000HS0368,2025-08-05,True,,,,False
97420000AD0245,2025-06-26,False,,,,False
97417000BI0051,2025-11-13,True,,,,False
97416000DE0383,2025-07-07,True,,,,False
97410000AN0222,2025-03-20,False,,,,False
97416000EW0850,2025-09-17,True,,,,False
97422000BP0794,2025-02-19,True,,,,False
97401000AN1065,2025-05-28,True,,,,False
97422000CE0628,2025-01-15,False,,,,False
97401000AM0729,2025-11-28,True,,,,False
97414000HI0516,2025-02-27,False,,,,False
97420000AD0337,2025-12-03,True,,,,False
97410000BI0562,2025-02-12,False,,,,False
97412000BP0508,2025-10-30,False,,,,False
97423000AE1090,2025-06-28,False,,,,False
97422000BO1246,2025-03-24,True,,,,False
97407000AO1882,2025-09-01,True,,,,False
97409000BK0504,2025-01-30,False,,,,False
97405000AD0681,2025-07-18,False,,,,False
97422000DM0284,2025-06-26,True,,,,False
97408000AC3764,2025-06-30,True,,,,False
97415000AX1096,2025-09-15,False,,,,False
97406000AM0986,2025-07-01,True,,,,False
97413000CX2477,2025-07-19,True,,,,False
97416000HR0307,2025-07-21,False,,,,False
97422000DE0975,2025-03-24,True,,,,False
97422000AL0586,2025-04-30,False,,,,False
97416000CX1349,2025-02-04,True,,,,False
97415000CL0172,2025-04-30,False,,,,False
97412000CR0174,2025-05-22,False,,,,False
97415000CO0205,2025-07-01,True,,,,False
97422000BO0349,2025-02-27,False,,,,False
97408000AV1421,2025-12-01,False,,,,False
97412000AZ0603,2025-07-30,True,,,,False
97404000AT0888,2025-07-29,True,,,,False
97401000AS1287,2025-05-20,True,,,,False
97411000ER0049,2025-07-30,False,,,,False
97409000AS0140,2025-05-22,True,,,,False
97405000AO0304,2025-07-16,True,,,,False
97422000BV3216,2025-10-16,False,,,,False
97411000IC0464,2025-05-09,False,,,,False
97414000HB0043,2025-03-19,False,,,,False
97411000IK0222,2025-05-20,False,,,,False
97403000AP1638,2025-08-27,False,,,,False
97424000AM0900,2025-10-22,False,,,,False
97422000BY0189,2025-03-11,True,,,,False
97422000BK1829,2025-09-30,False,,,,False
97422000BL0738,2025-06-10,True,,,,False
97416000DT0873,2025-03-17,True,,,,False
97414000ET0997,2025-01-29,False,,,,False
97414000EV0550,2025-07-10,True,,,,False
97410000AV0133,2025-09-11,False,,,,False
97409000BK0800,2025-03-06,True,,,,False
97414000EM0412,2025-08-14,False,,,,False
97407000BA0139,2025-08-07,False,,,,False
97405000BE0779,2025-10-31,True,,,,False
97422000AR0363,2025-07-18,True,,,,False
97413000DK0511,2025-05-15,True,,,,False
97403000AL0282,2025-05-16,True,,,,False
97412000AM1000,2025-03-31,True,,,,False
97424000AE1480,2025-07-23,False,,,,False
97416000CS0812,2025-04-16,False,,,,False
97415000BZ0271,2025-03-18,True,,,,False
97415000AD0234,2025-06-23,False,,,,False
97418000AP3709,2025-07-10,False,,,,False
97419000AR0779,2025-08-05,False,,,,False
97401000AN0940,2025-04-30,False,,,,False
97415000AB0597,2025-07-29,True,,,,False
97402000AH1450,2025-12-11,False,,,,False
97413000CY1058,2025-06-17,False,,,,False
97411000IS0357,2025-07-02,False,,,,False
97422000BP1955,2025-04-08,True,,,,False
97422000EN0180,2025-06-18,False,,,,False
97411000DR0360,2025-10-30,False,,,,False
97415000CZ0806,2025-04-24,True,,,,False
97405000AN0671,2025-11-25,True,,,,False
97405000BD0195,2025-10-09,True,,,,False
97415000CO0415,2025-07-01,True,,,,False
97412000BY1269,2025-07-03,False,,,,False
97407000AC0055,2025-11-04,True,,,,False
97412000AM2071,2025-11-07,False,,,,False
97412000BK1967,2025-04-30,False,,,,False
97415000CP1551,2025-02-13,False,,,,False
97412000AZ0962,2025-06-19,False,,,,False
97415000CW0835,2025-07-01,True,,,,False
97411000AS0288,2025-01-29,False,,,,False
97422000BI0365,2025-03-28,True,,,,False
97413000BH1243,2025-03-05,False,,,,False
97409000AR2621,2025-08-04,True,,,,False
97414000EL0581,2025-09-19,False,,,,False
97404000AX0275,2025-07-25,True,,,,False
97420000BC1906,2025-04-16,False,,,,False
97416000HN1437,2025-02-27,False,,,,False
97415000BV1410,2025-12-11,False,,,,False
97415000CY1177,2025-06-19,True,,,,False
97409000AV0494,2025-04-04,True,,,,False
97420000AI0908,2025-09-16,False,,,,False
97415000CY1060,2025-08-14,True,,,,False
97409000BE2173,2025-10-07,True,,,,False
97411000CV0669,2025-07-18,False,,,,False
97423000AH1830,2025-03-11,False,,,,False
97415000BN1392,2025-11-07,True,,,,False
97416000ET2133,2025-11-24,False,,,,False
97415000DL0140,2025-04-11,False,,,,False
97422000CI0732,2025-03-28,False,,,,False
97424000AI1198,2025-01-16,False,,,,False
97422000DW0098,2025-05-28,False,,,,False
97415000CO0566,2025-07-01,True,,,,False
97421000AS0298,2025-05-07,False,,,,False
97408000AP1634,2025-03-24,False,,,,False
97415000AB0739,2025-09-01,False,,,,False
97422000AW0695,2025-02-26,False,,,,False
97422000DE1009,2025-10-24,False,,,,False
97411000CE0875,2025-07-30,True,,,,False
97410000AL0437,2025-12-23,True,,,,False
97415000CP2045,2025-05-30,False,,,,False
97405000AK0850,2025-02-20,False,,,,False
97409000AT1667,2025-10-29,True,,,,False
97409000AI1191,2025-09-19,True,,,,False
97414000CH1275,2025-08-29,False,,,,False
97412000CR0561,2025-03-17,False,,,,False
97408000AO0856,2025-01-13,False,,,,False
97408000BO0389,2025-12-22,True,,,,False
97414000HI1268,2025-06-20,False,,,,False
97418000AC0674,2025-12-03,True,,,,False
97403000AP2008,2025-05-05,False,,,,False
97401000AL0503,2025-09-29,False,,,,False
97415000DE1240,2025-05-09,False,,,,False
97410000AN0839,2025-10-27,True,,,,False
97422000BH2101,2025-07-21,False,,,,False
97412000CD1241,2025-04-18,True,,,,False
97413000DG1117,2025-02-26,False,,,,False
97416000EI1026,2025-06-06,False,,,,False
97420000AO0653,2025-01-13,False,,,,False
97407000AK1896,2025-03-20,False,,,,False
97411000DP0355,2025-06-12,False,,,,False
97406000AR0358,2025-06-16,True,,,,False
97405000AL1672,2025-11-24,True,,,,False
97403000AR1509,2025-09-29,False,,,,False
97414000ES0894,2025-12-31,True,,,,False
97416000DI0064,2025-09-26,False,,,,False
97413000CG0086,2025-09-09,True,,,,False
97409000AH0416,2025-12-09,False,,,,False
97415000BZ0899,2025-12-30,True,,,,False
97407000AO1165,2025-09-01,True,,,,False
97418000AT1598,2025-08-18,False,,,,False
97415000CT2337,2025-08-25,False,,,,False
97411000EK0282,2025-09-17,False,,,,False
97412000CE0429,2025-07-15,True,,,,False
97415000CH0908,2025-06-17,True,,,,False
97411000HS0526,2025-12-15,False,,,,False
97416000DT0650,2025-09-23,True,,,,False
97416000HV0488,2025-06-23,True,,,,False
97415000EI0211,2025-11-28,True,,,,False
97422000EL0006,2025-12-16,False,,,,False
97411000AH0373,2025-08-25,True,,,,False
97412000AX0827,2025-05-21,True,,,,False
97412000BW2483,2025-02-24,True,,,,False
97411000EV0097,2025-12-01,False,,,,False
97411000CM0180,2025-05-28,False,,,,False
97412000AV0880,2025-05-23,False,,,,False
97418000AP4436,2025-07-11,True,,,,False
97419000AD0203,2025-06-06,True,,,,False
97415000CO0306,2025-07-01,True,,,,False
97416000CV2368,2025-04-25,True,,,,False
97416000HX1347,2025-03-28,True,,,,False
97420000BI0503,2025-03-19,True,,,,False
97423000AK1348,2025-09-11,True,,,,False
97410000AC0610,2025-12-17,True,,,,False
97416000EI0475,2025-10-31,False,,,,False
97415000EX0433,2025-01-17,True,,,,False
97412000AN0706,2025-03-06,True,,,,False
97409000BL0043,2025-11-14,True,,,,False
97408000AO1339,2025-03-28,False,,,,False
97416000CZ0524,2025-11-13,False,,,,False
97401000AN1186,2025-01-09,True,,,,False
97409000AT1670,2025-10-29,True,,,,False
97404000AT0743,2025-03-04,True,,,,False
97416000DN0080,2025-03-27,False,,,,False
97422000AL0996,2025-04-04,True,,,,False
97410000AN0701,2025-04-30,True,,,,False
97422000BP1986,2025-04-08,True,,,,False
97422000BD1699,2025-04-30,False,,,,False
97411000CD0678,2025-06-06,False,,,,False
97411000IT0591,2025-11-20,True,,,,False
97404000AX0476,2025-07-25,True,,,,False
97411000CD0766,2025-11-14,True,,,,False
97422000BT0237,2025-12-08,False,,,,False
97413000DE1560,2025-12-22,False,,,,False
97412000CE0448,2025-07-15,True,,,,False
97414000ES0646,2025-04-17,True,,,,False
97413000CX2555,2025-09-22,True,,,,False
97422000BS1447,2025-07-10,False,,,,False
97413000CF0117,2025-04-29,True,,,,False
97409000AN0598,2025-02-18,False,,,,False
97403000AS0546,2025-01-17,True,,,,False
97418000AR1852,2025-09-10,False,,,,False
97422000AK1408,2025-10-24,True,,,,False
97423000AI0249,2025-12-02,False,,,,False
97410000AL0445,2025-06-06,True,,,,False
97422000BH1782,2025-07-10,True,,,,False
97413000DL0270,2025-04-15,True,,,,False
97412000AZ0947,2025-03-11,False,,,,False
97404000BA0172,2025-12-05,False,,,,False
97409000AR0433,2025-07-10,False,,,,False
97413000CN1221,2025-01-24,False,,,,False
97409000BR0176,2025-11-19,True,,,,False
97408000AP1617,2025-09-11,True,,,,False
97416000CV2360,2025-04-25,True,,,,False
97412000CE2662,2025-02-24,False,,,,False
97404000AS0362,2025-03-19,False,,,,False
97408000BR0017,2025-11-03,False,,,,False
97422000CH0445,2025-03-14,False,,,,False
97407000AM0327,2025-12-01,False,,,,False
97414000EL1886,2025-08-12,False,,,,False
97409000BL0210,2025-03-25,True,,,,False
97408000BK0134,2025-12-29,False,,,,False
97404000AY0597,2025-10-30,True,,,,False
97412000AW0565,2025-10-17,False,,,,False
97415000ER1418,2025-07-15,False,,,,False
97410000AC0195,2025-09-05,False,,,,False
97422000BP1992,2025-04-08,True,,,,False
97422000CN1554,2025-09-26,False,,,,False
97414000CW0611,2025-04-17,True,,,,False
97414000ES1075,2025-11-07,False,,,,False
97413000DA0103,2025-10-23,False,,,,False
97403000AO0524,2025-03-07,False,,,,False
97401000AM1945,2025-11-12,True,,,,False
97407000AY0413,2025-04-23,True,,,,False
97423000AH0149,2025-10-16,False,,,,False
97412000BX0727,2025-03-17,False,,,,False
97409000AX1100,2025-03-05,True,,,,False
97401000AR1202,2025-08-22,True,,,,False
97414000DI0632,2025-07-04,False,,,,False
97406000AD0893,2025-03-17,False,,,,False
97414000ES1076,2025-10-31,False,,,,False
97416000DN0341,2025-03-25,True,,,,False
97409000BE2100,2025-10-07,True,,,,False
97409000AP1846,2025-06-04,False,,,,False
97411000IH0148,2025-11-13,False,,,,False
97423000AK2027,2025-09-09,True,,,,False
97422000CN1824,2025-06-27,False,,,,False
97413000CF0119,2025-04-29,True,,,,False
97415000AT0587,2025-01-09,True,,,,False
97408000AM0529,2025-08-14,False,,,,False
97422000AV0773,2025-04-24,False,,,,False
97404000AC1126,2025-01-21,True,,,,False
97420000AY0226,2025-04-10,False,,,,False
97422000BW1403,2025-12-31,False,,,,False
97406000AE0620,2025-11-28,False,,,,False
97413000DE2507,2025-10-08,True,,,,False
97407000BC0583,2025-04-29,False,,,,False
97422000CM0863,2025-03-24,True,,,,False
97420000AD0086,2025-12-03,True,,,,False
97416000HZ1066,2025-07-11,False,,,,False
97410000AX0651,2025-07-02,True,,,,False
97413000DB0445,2025-09-09,True,,,,False
97408000AO1919,2025-11-13,False,,,,False
97409000BM1486,2025-09-08,True,,,,False
97416000EZ0354,2025-03-24,True,,,,False
97408000AC3594,2025-03-17,True,,,,False
97415000AB0818,2025-09-30,True,,,,False
97410000AE1184,2025-07-30,True,,,,False
97411000IR0605,2025-07-17,True,,,,False
97406000AW0829,2025-06-02,False,,,,False
97411000IE0028,2025-09-19,False,,,,False
97418000AD0800,2025-05-26,False,,,,False
97409000AX1098,2025-06-16,False,,,,False
97418000AP2095,2025-08-27,False,,,,False
97415000AX0990,2025-12-17,True,,,,False
97415000BK0097,2025-10-14,True,,,,False
97404000AR0064,2025-12-22,False,,,,False
97411000HT0020,2025-05-30,True,,,,False
97412000CD0945,2025-02-12,True,,,,False
97415000AY1593,2025-10-31,False,,,,False
