idu,date_vente,vente_groupee,premier_envoi,n_simule,premiere_piste,exclue_client
97418000AP3268,2025-02-04,False,,,,False
97423000AH1818,2025-07-18,True,,,,False
97404000AD0710,2024-03-29,True,,,,False
97415000AY0560,2025-09-19,False,,,,False
97413000AC0848,2024-09-20,True,,,,False
97415000CT3022,2025-09-29,False,,,,False
97410000AP0419,2025-10-21,False,,,,False
97411000BP0882,2024-12-30,True,,,,False
97412000AL0334,2024-08-28,True,,,,False
97416000CS1526,2024-02-29,True,,,,False
97409000AL0620,2024-12-26,True,,,,False
97410000AM0275,2024-11-15,False,,,,False
97422000EK0169,2025-08-18,False,,,,False
97411000AN0231,2024-03-18,False,,,,False
97411000DN0137,2025-02-27,False,,,,False
97410000AL0434,2025-12-23,True,,,,False
97404000AI1954,2025-08-22,False,,,,False
97420000AK0144,2024-03-19,True,,,,False
97416000HY0415,2025-03-14,False,,,,False
97416000IH0018,2024-08-29,False,,,,False
97415000DR0487,2024-02-02,True,,,,False
97412000AP0219,2024-11-22,False,,,,False
97413000CX2547,2025-09-22,True,,,,False
97411000BZ1134,2025-10-22,False,,,,False
97411000AT0403,2025-08-19,False,,,,False
97411000IW0290,2025-08-13,True,,,,False
97418000AP4158,2024-07-31,True,,,,False
97411000BK0234,2024-03-26,True,,,,False
97417000AO0547,2025-01-10,False,,,,False
97415000CK0912,2025-09-05,True,,,,False
97412000AY0168,2024-11-26,True,,,,False
97403000AP2249,2025-02-26,False,,,,False
97411000CM0514,2025-07-11,True,,,,False
97411000AT0474,2024-09-16,False,,,,False
97412000AW0576,2025-03-11,True,,,,False
97420000BC1911,2025-06-10,False,,,,False
97416000EW1254,2024-10-03,False,,,,False
97422000BH2086,2024-11-18,False,,,,False
97415000CV1203,2025-09-09,True,,,,False
97416000EM0247,2024-01-26,False,,,,False
97416000DN0317,2024-12-19,True,,,,False
97406000AW0271,2024-08-23,False,,,,False
97408000AC2760,2025-10-17,False,,,,False
97418000AD0875,2025-10-16,True,,,,False
97422000BD2869,2024-04-24,True,,,,False
97410000AL0419,2025-06-06,True,,,,False
97415000CH3297,2024-01-24,False,,,,False
97412000BC0652,2024-05-31,False,,,,False
97404000AD1322,2024-11-21,True,,,,False
97415000CW0833,2025-07-01,True,,,,False
97402000AB1219,2025-06-24,False,,,,False
97405000AE0942,2025-05-13,False,,,,False
97420000AS0346,2025-12-30,True,,,,False
97418000AP4286,2024-12-23,True,,,,False
97422000CN1360,2024-06-19,False,,,,False
97410000BX1458,2024-02-13,False,,,,False
97415000DE1354,2025-11-07,True,,,,False
97403000AP1151,2024-10-07,False,,,,False
97415000CW1030,2024-04-19,False,,,,False
97416000CS1254,2024-04-16,True,,,,False
97414000HI0702,2024-03-29,True,,,,False
97415000DI0663,2024-06-18,True,,,,False
97416000DM0901,2024-09-13,True,,,,False
97413000CS0353,2025-07-11,True,,,,False
97422000BD2757,2024-03-07,True,,,,False
97418000AY0539,2024-05-23,False,,,,False
97415000AY0758,2024-10-22,False,,,,False
97409000AX0890,2024-08-28,False,,,,False
97415000AT0226,2024-08-08,False,,,,False
97411000AS0684,2024-03-18,False,,,,False
97422000AY0518,2024-09-25,True,,,,False
97422000BW0912,2025-05-19,False,,,,False
97422000BH0638,2025-06-25,True,,,,False
97415000BZ0640,2024-12-19,True,,,,False
97405000AZ0864,2024-08-29,False,,,,False
97415000AS1035,2025-08-25,False,,,,False
97415000CT2645,2024-05-17,True,,,,False
97415000DE1271,2025-05-20,False,,,,False
97410000AO0407,2025-11-27,False,,,,False
97416000EL0512,2025-07-07,False,,,,False
97415000AV0418,2025-07-03,False,,,,False
97412000BM1293,2024-04-30,True,,,,False
97424000AI0862,2025-12-11,False,,,,False
97405000AL1287,2025-03-13,False,,,,False
97415000CM2285,2024-09-11,False,,,,False
97412000BW2491,2025-12-12,True,,,,False
97415000AV0368,2024-11-15,True,,,,False
97415000CH1282,2024-04-17,False,,,,False
97416000HZ1075,2025-10-31,False,,,,False
97411000EP0236,2025-11-07,True,,,,False
97405000AD0652,2024-01-19,False,,,,False
97416000CW2188,2025-07-03,False,,,,False
97415000EH0551,2024-08-09,False,,,,False
97414000ER0737,2025-05-16,True,,,,False
97414000EO0462,2024-12-26,False,,,,False
97413000CR1141,2024-09-24,True,,,,False
97416000DN0325,2024-12-19,True,,,,False
97424000AI0882,2025-03-28,False,,,,False
97405000AK1642,2025-03-07,True,,,,False
97408000AM1179,2024-03-27,False,,,,False
97422000BP1996,2025-04-08,True,,,,False
97411000BH0595,2024-07-25,False,,,,False
97416000ES2064,2024-12-19,False,,,,False
97416000EX0280,2025-05-27,True,,,,False
97408000AO1414,2024-09-24,False,,,,False
97415000CM0653,2025-10-29,True,,,,False
97409000AL1835,2024-03-22,False,,,,False
97405000AL0121,2024-04-23,False,,,,False
97422000BV0456,2025-03-28,False,,,,False
97414000ES0720,2025-11-13,True,,,,False
97422000CE0580,2025-05-23,True,,,,False
97421000AR0054,2024-05-30,True,,,,False
97411000AB0659,2024-11-28,False,,,,False
97412000BW2087,2025-12-23,False,,,,False
97415000CW0912,2025-07-01,True,,,,False
97411000IH0019,2024-11-29,True,,,,False
97423000AH0293,2025-08-21,False,,,,False
97415000CP1334,2025-01-29,True,,,,False
97422000BL1752,2024-08-19,False,,,,False
97410000BM0423,2025-10-10,False,,,,False
97411000HC0094,2024-08-08,False,,,,False
97411000HA0030,2024-12-13,False,,,,False
97416000EP0950,2025-03-21,False,,,,False
97408000AM0653,2025-06-10,True,,,,False
97414000ET1266,2025-12-15,True,,,,False
97422000BI1130,2024-09-02,True,,,,False
97410000AS1386,2024-11-29,True,,,,False
97416000DT0331,2025-02-18,False,,,,False
97401000AS0229,2025-07-29,False,,,,False
97412000BM1437,2024-07-11,False,,,,False
97411000DS0667,2025-06-26,False,,,,False
97409000AC0919,2024-11-14,False,,,,False
97415000AB0533,2025-07-29,True,,,,False
97420000AI0904,2024-04-17,True,,,,False
97413000DE1308,2024-02-26,False,,,,False
97416000CW1359,2025-08-22,True,,,,False
97413000CR0892,2025-11-05,False,,,,False
97412000BW2464,2025-03-21,False,,,,False
97420000AO0609,2025-11-27,False,,,,False
97411000CM0720,2025-07-04,True,,,,False
97404000AV0541,2025-07-29,False,,,,False
97422000BN3067,2024-08-13,False,,,,False
97414000HE0133,2024-05-23,False,,,,False
97408000AC3684,2025-05-07,False,,,,False
97409000AZ1019,2025-05-13,False,,,,False
97408000AC3281,2025-09-01,True,,,,False
97422000BP1980,2025-04-08,True,,,,False
97416000CV1688,2024-02-08,True,,,,False
97423000AB1905,2024-04-08,False,,,,False
97422000ED0597,2024-03-26,True,,,,False
97414000DK0884,2024-10-02,False,,,,False
97415000AX0992,2025-12-17,True,,,,False
97416000HM0592,2024-09-30,False,,,,False
97422000BE1756,2024-06-03,False,,,,False
97412000CS0532,2024-02-09,True,,,,False
97411000BZ0951,2025-10-21,False,,,,False
97416000HO1125,2024-05-14,False,,,,False
97416000CW2681,2025-12-22,False,,,,False
97414000HI1496,2024-11-27,True,,,,False
97408000AT1384,2025-07-18,True,,,,False
97401000AM1912,2024-05-27,False,,,,False
97411000EL0363,2024-11-18,False,,,,False
97416000DN0264,2024-12-19,True,,,,False
97422000BX0288,2024-12-19,True,,,,False
97410000AT1137,2024-02-22,True,,,,False
97423000AI0788,2024-09-13,True,,,,False
97420000BE0707,2025-03-21,False,,,,False
97415000CP0974,2025-08-25,True,,,,False
97414000ET2325,2025-02-05,False,,,,False
97420000BD0718,2025-01-28,True,,,,False
97419000AX0308,2025-01-29,False,,,,False
97415000CH3236,2025-02-24,True,,,,False
97422000BK2525,2024-12-27,True,,,,False
97405000AH0842,2024-09-20,False,,,,False
97411000AB0214,2025-03-28,True,,,,False
97411000HS0481,2024-07-31,True,,,,False
97412000AT1113,2025-11-03,True,,,,False
97416000EX1136,2024-03-29,True,,,,False
97412000BM1208,2024-04-30,True,,,,False
97418000AR2419,2025-11-17,True,,,,False
97403000AR0975,2024-01-17,True,,,,False
97418000AS1167,2025-07-28,False,,,,False
97407000AS0311,2025-03-06,False,,,,False
97422000AV0741,2024-06-27,False,,,,False
97411000BP0881,2024-12-30,True,,,,False
97424000AE1670,2025-01-20,False,,,,False
97414000ES0823,2025-06-19,False,,,,False
97407000AL0110,2025-08-14,False,,,,False
97409000AR2315,2024-11-29,True,,,,False
97403000AS1712,2024-07-16,False,,,,False
97414000CS0405,2025-05-30,False,,,,False
97417000AO0306,2025-01-09,False,,,,False
97415000EY2010,2024-08-30,False,,,,False
97417000AO0267,2024-10-29,False,,,,False
97415000DI0991,2024-06-18,True,,,,False
97414000CV1024,2025-09-24,False,,,,False
97422000BL0884,2024-11-13,False,,,,False
97409000AX1094,2025-06-13,False,,,,False
97413000CV0171,2024-05-23,False,,,,False
97412000CH0363,2024-05-27,False,,,,False
97422000EN0064,2024-11-05,True,,,,False
97422000CS1614,2025-01-31,False,,,,False
97424000AI2427,2025-08-20,True,,,,False
97417000AY0128,2025-06-11,False,,,,False
97410000AS1415,2025-02-24,True,,,,False
97416000DN0469,2024-10-18,True,,,,False
97416000HY1780,2025-03-20,True,,,,False
97415000BV1607,2024-07-22,True,,,,False
97411000DX0123,2025-06-11,False,,,,False
97408000AT1609,2024-12-05,True,,,,False
97416000CT0658,2024-09-16,False,,,,False
97411000IH0553,2025-09-17,False,,,,False
97403000AS0551,2025-05-27,False,,,,False
97402000AI0823,2024-08-13,False,,,,False
97415000BN0897,2024-08-08,True,,,,False
97411000CI0277,2025-01-31,False,,,,False
97412000AM1808,2025-12-26,True,,,,False
97422000BL0314,2025-06-20,True,,,,False
97406000AI0490,2025-11-19,False,,,,False
97415000EY0753,2024-12-17,False,,,,False
97412000CS0453,2024-11-12,True,,,,False
97406000AI0103,2025-05-16,True,,,,False
97411000HH0224,2025-04-08,True,,,,False
97416000CV1865,2025-10-16,False,,,,False
97414000DE1265,2025-07-10,False,,,,False
97415000AW2396,2025-11-24,True,,,,False
97422000DH0155,2025-04-10,True,,,,False
97412000AN0763,2025-03-06,True,,,,False
97401000AN0595,2024-11-07,True,,,,False
97412000CN0168,2024-03-01,True,,,,False
97424000AM0982,2024-03-28,False,,,,False
97415000AB0799,2025-12-30,True,,,,False
97412000BW2481,2025-01-28,False,,,,False
97415000EW1681,2025-11-24,False,,,,False
97401000AI0412,2025-03-31,True,,,,False
97413000CR0881,2025-03-07,False,,,,False
97416000ES2180,2024-12-31,False,,,,False
97410000AS1390,2024-04-30,True,,,,False
97420000BH1417,2024-12-09,False,,,,False
97401000AM0588,2025-11-03,False,,,,False
97411000DR0734,2024-06-13,False,,,,False
97414000EW0634,2024-03-07,False,,,,False
97403000AS1753,2025-01-09,False,,,,False
97403000AM0614,2025-04-29,False,,,,False
97409000AR2763,2025-12-05,True,,,,False
97415000BZ0630,2024-12-19,True,,,,False
97413000DC1757,2024-05-29,False,,,,False
97402000AM0022,2025-05-26,True,,,,False
97409000AZ0027,2025-02-26,False,,,,False
97411000CI0340,2025-08-22,False,,,,False
97409000AI0944,2025-09-29,True,,,,False
97410000AI1460,2024-12-19,False,,,,False
97411000IA0135,2025-04-10,False,,,,False
97406000AV0608,2024-05-23,False,,,,False
97405000AR1297,2024-07-10,False,,,,False
97422000AX1253,2025-09-05,False,,,,False
97413000DE0071,2024-09-09,True,,,,False
97422000BT0703,2025-06-17,True,,,,False
97404000AT0874,2025-11-10,False,,,,False
97415000DM1160,2024-04-26,True,,,,False
97422000BD0066,2024-11-14,True,,,,False
97415000AY1627,2025-03-21,False,,,,False
97424000AM0421,2024-09-06,False,,,,False
97411000AE0365,2024-06-07,False,,,,False
97408000AM0416,2024-09-16,True,,,,False
97401000AS0650,2025-10-10,False,,,,False
97424000AM0163,2024-09-06,False,,,,False
97414000EX0628,2024-10-14,True,,,,False
97415000AS0339,2025-11-14,False,,,,False
97415000DI0060,2025-06-23,False,,,,False
97412000AZ0931,2024-11-26,False,,,,False
97422000DE0531,2024-05-07,False,,,,False
97415000CV0703,2025-11-28,True,,,,False
97412000AO0246,2025-01-21,False,,,,False
97412000BV0219,2025-07-07,True,,,,False
97415000CM2366,2024-11-02,True,,,,False
97416000ET2006,2025-10-24,False,,,,False
97416000CV1156,2025-09-05,False,,,,False
97410000AC0386,2025-12-11,False,,,,False
97421000AK0547,2025-11-27,False,,,,False
97408000AI0058,2024-10-02,True,,,,False
97416000EN0907,2024-06-20,False,,,,False
97415000CH3368,2024-02-14,True,,,,False
97414000CV0421,2024-11-21,False,,,,False
97416000EX1830,2025-08-01,False,,,,False
97412000AM2045,2024-03-11,True,,,,False
97414000CL0506,2024-07-09,False,,,,False
97413000AV2299,2024-10-03,True,,,,False
97422000BM0461,2025-02-04,True,,,,False
97416000EL0875,2025-03-26,True,,,,False
97419000AE0484,2024-04-26,True,,,,False
97411000ER0015,2025-03-24,False,,,,False
97410000BE0558,2024-01-26,True,,,,False
97415000CN0170,2024-07-10,False,,,,False
97413000DC0543,2025-08-27,True,,,,False
97422000AV0478,2025-06-11,False,,,,False
97415000AT0608,2024-08-20,False,,,,False
97411000IN0149,2024-03-26,False,,,,False
97422000BY0494,2025-03-11,True,,,,False
97413000DC0531,2025-08-27,True,,,,False
97411000AZ0236,2024-05-30,True,,,,False
97408000AO0505,2024-01-12,False,,,,False
97409000AD0543,2025-03-28,False,,,,False
97422000AY0720,2025-12-10,False,,,,False
97421000AB0413,2024-12-30,True,,,,False
97410000AS0780,2025-04-28,False,,,,False
97416000EX1896,2025-04-03,True,,,,False
97415000AS0009,2024-11-12,False,,,,False
97410000BW0690,2025-02-14,False,,,,False
97422000DL0842,2024-10-24,True,,,,False
97406000AL0684,2024-11-05,True,,,,False
97415000CW1085,2025-08-19,False,,,,False
97404000AE0659,2025-07-01,False,,,,False
97420000AS0876,2024-01-30,True,,,,False
97418000AP4050,2024-03-19,True,,,,False
97422000CI0436,2024-01-10,False,,,,False
97417000AO0550,2024-11-06,False,,,,False
97415000CV0976,2024-03-05,False,,,,False
97407000BI0348,2025-04-16,True,,,,False
97409000BR0177,2025-11-19,True,,,,False
97414000HE0168,2024-02-08,True,,,,False
97416000EM0777,2024-05-17,True,,,,False
97422000CE0281,2025-07-25,False,,,,False
97415000ES0614,2025-08-06,False,,,,False
97412000CD1456,2025-12-30,True,,,,False
97416000CS1336,2024-11-28,False,,,,False
97413000DE0514,2024-12-18,False,,,,False
97414000CR0677,2024-04-25,True,,,,False
97410000AE1162,2025-05-20,True,,,,False
97411000KE0393,2025-06-19,False,,,,False
97403000AR0621,2024-10-10,False,,,,False
97415000EO0916,2024-06-14,True,,,,False
97401000AN0119,2025-05-28,True,,,,False
97412000AH0873,2024-08-29,False,,,,False
97413000CG0522,2025-04-24,False,,,,False
97424000AI1263,2024-02-29,False,,,,False
97411000AE0382,2025-07-24,False,,,,False
97422000CN1666,2024-06-27,True,,,,False
97411000EL0464,2024-07-04,True,,,,False
97409000BK0766,2025-06-12,False,,,,False
97416000CS1578,2024-04-30,True,,,,False
97421000AH0198,2025-08-07,False,,,,False
97411000DR0478,2025-05-14,True,,,,False
97413000CX2221,2025-09-22,True,,,,False
97413000CY1450,2024-05-10,True,,,,False
97411000HW0545,2024-03-06,False,,,,False
97411000AS0052,2024-03-20,True,,,,False
97411000HO0756,2025-05-06,True,,,,False
97416000IE1435,2025-08-20,True,,,,False
97410000BE0664,2025-02-26,False,,,,False
97409000BK0696,2024-11-14,False,,,,False
97403000AP2274,2025-04-30,False,,,,False
97416000HP0365,2025-07-15,True,,,,False
97415000CH1663,2025-06-26,False,,,,False
97422000AK0915,2025-03-11,False,,,,False
97408000AC3715,2024-11-04,False,,,,False
97401000AP0645,2025-05-16,True,,,,False
97404000AM1017,2024-12-31,False,,,,False
97424000AD0367,2024-04-29,True,,,,False
97403000AO0892,2024-03-27,False,,,,False
97415000AB0536,2025-07-29,True,,,,False
97420000AO0657,2024-08-06,False,,,,False
97422000BH2059,2024-10-10,False,,,,False
97412000AS0038,2025-09-30,True,,,,False
97422000BW2556,2025-08-22,False,,,,False
97412000BT0344,2024-08-19,False,,,,False
97409000AB0736,2024-05-17,True,,,,False
97407000AO1877,2025-12-22,True,,,,False
97402000AB1210,2024-04-05,True,,,,False
97416000IL0334,2025-07-01,False,,,,False
97417000BH0366,2024-11-05,False,,,,False
97414000DV0608,2024-07-29,True,,,,False
97405000BH0680,2024-10-15,False,,,,False
97408000AM1160,2025-12-11,True,,,,False
97416000CX0825,2025-03-26,False,,,,False
97411000ER0147,2024-12-27,False,,,,False
97413000CI0129,2025-09-22,True,,,,False
97416000IE1433,2025-08-20,True,,,,False
97411000BC0079,2025-08-06,False,,,,False
97424000AE0021,2025-02-26,True,,,,False
97404000AC0890,2025-05-16,True,,,,False
97411000CV0659,2025-09-05,True,,,,False
97422000BV0194,2024-12-17,True,,,,False
97414000EW0578,2024-01-23,False,,,,False
97422000AK1044,2024-07-29,False,,,,False
97419000AC0457,2025-10-24,False,,,,False
97415000BZ0641,2024-12-19,True,,,,False
97416000EX1877,2024-07-04,False,,,,False
97415000DK1178,2025-04-24,False,,,,False
97415000CP0973,2025-08-25,True,,,,False
97401000AO0368,2024-07-25,True,,,,False
97411000BP0885,2024-12-30,True,,,,False
97424000AE0364,2024-08-07,False,,,,False
97405000BE1147,2024-02-08,False,,,,False
97403000AP1373,2025-07-22,False,,,,False
97415000AB0859,2025-08-29,True,,,,False
97416000IA0460,2024-10-02,False,,,,False
97416000EW0243,2024-04-11,False,,,,False
97413000CS1064,2024-08-09,False,,,,False
97409000AL2056,2024-12-26,True,,,,False
97415000DR0361,2024-02-20,False,,,,False
97415000BH0240,2025-10-14,True,,,,False
97415000CY1041,2025-08-14,True,,,,False
97411000HP0285,2025-07-31,True,,,,False
97414000DV0607,2024-07-29,True,,,,False
97416000HP0797,2024-01-25,True,,,,False
97422000BY0203,2025-03-11,True,,,,False
97414000EN2469,2025-06-03,True,,,,False
97411000KE0446,2025-01-31,False,,,,False
97415000DM0881,2025-09-09,False,,,,False
97410000AS0769,2024-03-20,False,,,,False
97413000DB0458,2024-09-24,False,,,,False
97410000AH1290,2024-03-22,True,,,,False
97406000AL0659,2024-11-05,True,,,,False
97407000AE0527,2024-09-26,True,,,,False
97414000DN0513,2024-08-29,False,,,,False
97420000AO0580,2025-03-18,False,,,,False
97411000EZ0033,2025-01-14,False,,,,False
97416000HX0185,2024-12-12,False,,,,False
97413000CF0636,2025-10-30,False,,,,False
97409000AL2382,2024-12-26,True,,,,False
97418000AR1519,2025-08-06,False,,,,False
97409000BR0189,2025-11-19,True,,,,False
97412000AY0313,2025-12-04,False,,,,False
97414000CO0645,2024-03-21,False,,,,False
97412000BW1349,2024-02-12,True,,,,False
97415000HK0136,2025-12-01,False,,,,False
97418000AP3231,2025-01-21,False,,,,False
97409000AX1120,2024-12-16,False,,,,False
97420000AO0647,2025-07-30,False,,,,False
97410000AX0099,2025-03-25,False,,,,False
97401000AR0778,2024-09-16,True,,,,False
97412000BN0648,2024-10-11,False,,,,False
97401000AO1106,2024-12-24,False,,,,False
97409000AW1252,2025-10-02,False,,,,False
97418000BD0252,2024-12-23,True,,,,False
97413000CW0258,2024-05-02,True,,,,False
97411000BK0251,2025-12-09,False,,,,False
97415000BX0243,2025-02-21,False,,,,False
97411000AE0252,2024-07-11,False,,,,False
97422000BT0986,2024-10-16,False,,,,False
97413000DE2483,2024-09-27,False,,,,False
97407000AT0038,2024-03-29,False,,,,False
97418000AT2328,2025-03-17,False,,,,False
97422000BS0794,2024-12-31,False,,,,False
97404000AL1248,2025-10-29,True,,,,False
97405000AY0735,2025-12-12,True,,,,False
97422000BS1558,2024-10-10,False,,,,False
97408000AY0389,2025-08-08,True,,,,False
97413000DE1938,2024-10-02,True,,,,False
97412000BW2369,2025-03-21,True,,,,False
97413000DL0272,2025-04-15,True,,,,False
97413000DK0243,2025-11-18,True,,,,False
97410000BH0427,2024-07-22,True,,,,False
97406000AW1234,2024-09-27,False,,,,False
97407000AO1250,2024-10-31,True,,,,False
97422000ED0314,2025-08-22,True,,,,False
97416000HX1208,2024-07-31,True,,,,False
97413000CD0739,2025-04-30,False,,,,False
97412000AO0748,2024-03-07,False,,,,False
97411000CV0781,2025-03-07,True,,,,False
97407000AO1856,2025-09-01,True,,,,False
97407000AS0503,2024-07-10,True,,,,False
97414000CR0720,2024-05-30,True,,,,False
97416000DT0870,2024-07-17,False,,,,False
97415000BZ0260,2025-03-18,True,,,,False
97409000BD0569,2024-10-11,False,,,,False
97413000DC1171,2025-02-26,False,,,,False
97422000BV2741,2024-05-14,False,,,,False
97411000HO0911,2025-01-27,True,,,,False
97419000AC0227,2024-12-31,False,,,,False
97411000CD1260,2024-01-30,False,,,,False
97409000AX1080,2025-03-04,False,,,,False
97410000BH0714,2024-07-26,True,,,,False
97422000AK1056,2024-02-09,False,,,,False
97410000AV0304,2024-04-30,False,,,,False
97411000AD0397,2024-07-09,False,,,,False
97418000AV1824,2025-12-26,False,,,,False
97414000DT0907,2024-04-25,False,,,,False
97415000AB0736,2025-09-30,True,,,,False
97422000AR0016,2024-11-25,False,,,,False
97415000DV0386,2025-11-20,False,,,,False
97401000AP0589,2025-03-19,True,,,,False
97416000CV1979,2024-07-23,False,,,,False
97412000AT1066,2025-04-15,False,,,,False
97420000AB1265,2025-03-03,False,,,,False
97411000EK0102,2024-05-03,True,,,,False
97413000CX2813,2024-08-23,True,,,,False
97423000AD0777,2024-11-13,False,,,,False
97401000AR0880,2025-03-13,True,,,,False
97412000CE2345,2025-03-27,False,,,,False
97422000DM0397,2024-05-17,True,,,,False
97412000AO0949,2024-08-19,False,,,,False
97418000BI0349,2024-04-18,False,,,,False
97416000CS1431,2025-03-26,True,,,,False
97412000CE1842,2025-04-25,True,,,,False
97422000AP0634,2024-12-10,True,,,,False
97409000AL2013,2024-12-26,True,,,,False
97418000AO1193,2025-03-05,True,,,,False
97408000BL0150,2025-06-12,False,,,,False
97411000EW0104,2024-08-30,False,,,,False
97422000AY1483,2024-07-04,True,,,,False
97405000AO0501,2025-06-18,True,,,,False
97412000BN0585,2024-09-26,False,,,,False
97401000AR1662,2024-01-22,False,,,,False
97421000AY0267,2024-09-12,False,,,,False
97414000DM0125,2025-05-13,False,,,,False
97413000BD0009,2024-09-09,True,,,,False
97401000AR1648,2025-07-10,True,,,,False
97409000AD0724,2025-06-18,False,,,,False
97415000DE0695,2024-11-08,False,,,,False
97403000AS2048,2024-11-06,False,,,,False
97415000HR0163,2024-07-08,True,,,,False
97423000AI0787,2024-09-13,True,,,,False
97412000CE2829,2025-10-13,True,,,,False
97415000BW2100,2024-10-09,True,,,,False
97416000DS0974,2025-02-14,False,,,,False
97418000AS0342,2024-10-11,False,,,,False
97404000AR0428,2024-11-14,False,,,,False
97415000DP0644,2025-03-13,True,,,,False
97414000ES0969,2024-05-02,False,,,,False
97408000BL0036,2025-06-30,False,,,,False
97415000AV0434,2024-12-06,True,,,,False
97416000DX0163,2024-01-08,False,,,,False
97416000IE0351,2024-04-18,False,,,,False
97419000AO0417,2025-10-16,True,,,,False
97410000BH0436,2024-07-22,True,,,,False
97422000CX1023,2025-03-12,False,,,,False
97408000AC2969,2024-04-30,False,,,,False
97413000CQ0886,2025-04-25,False,,,,False
97413000DE1840,2025-03-18,False,,,,False
97405000BE0659,2025-03-28,False,,,,False
97422000BN1533,2025-11-13,False,,,,False
97417000AO0556,2024-11-06,True,,,,False
97415000ES0647,2024-09-06,False,,,,False
97415000AS1950,2025-10-22,True,,,,False
97418000BT0910,2024-11-28,False,,,,False
97416000IB0224,2024-11-08,False,,,,False
97422000BV2535,2024-12-17,True,,,,False
97415000BZ0637,2024-12-19,True,,,,False
97416000HX0914,2025-11-17,False,,,,False
97408000AP0938,2024-04-18,False,,,,False
97415000AS1949,2025-10-22,True,,,,False
97413000CH0530,2025-04-30,False,,,,False
97419000AS0501,2024-01-24,False,,,,False
97414000DT0979,2024-08-01,False,,,,False
97411000EK0088,2025-02-07,True,,,,False
97412000BM0946,2024-05-16,False,,,,False
97415000CM2346,2024-11-02,True,,,,False
97414000DL0507,2024-12-30,False,,,,False
97424000AM0409,2024-09-06,False,,,,False
97416000EH1095,2024-08-19,True,,,,False
97407000AO1226,2025-09-01,True,,,,False
97408000AC2135,2025-03-27,False,,,,False
97411000AS0109,2024-07-29,False,,,,False
97409000AZ0732,2024-08-29,False,,,,False
97404000AE1407,2024-07-12,False,,,,False
97416000CW0942,2024-04-25,True,,,,False
97409000AN0608,2024-06-11,False,,,,False
97422000BD2347,2024-12-30,True,,,,False
97405000AK0310,2024-06-21,True,,,,False
97411000EN0654,2025-07-08,True,,,,False
97416000CO0629,2024-03-12,False,,,,False
97408000AP1665,2025-09-11,True,,,,False
97411000BH0547,2024-02-22,False,,,,False
97416000EM0774,2024-05-17,True,,,,False
97414000DT1006,2024-04-26,False,,,,False
97422000BT1255,2024-11-05,True,,,,False
97416000CO0993,2025-09-01,False,,,,False
97414000ER0977,2025-12-31,False,,,,False
97415000AZ1419,2024-04-30,True,,,,False
97415000EN0260,2024-12-26,True,,,,False
97408000AO1609,2025-07-24,False,,,,False
97405000BI1206,2024-08-02,False,,,,False
97415000CX1542,2024-02-21,False,,,,False
97416000DV0385,2024-05-28,False,,,,False
97402000AI1164,2024-07-30,False,,,,False
97418000AP4191,2024-09-05,True,,,,False
97421000BC0441,2024-12-17,True,,,,False
97404000AE1095,2024-03-06,True,,,,False
97407000AE0478,2025-06-30,True,,,,False
97408000AB0390,2024-08-30,True,,,,False
97407000AE0477,2025-06-30,True,,,,False
97418000BD0447,2024-03-28,True,,,,False
97415000EY0557,2025-10-09,False,,,,False
97412000BL1193,2025-03-12,False,,,,False
97416000HZ0557,2025-04-30,True,,,,False
97404000AV0179,2025-12-22,False,,,,False
97418000BM0113,2024-10-25,False,,,,False
97415000EY1447,2024-05-13,False,,,,False
97412000BY1466,2024-06-15,True,,,,False
97418000AV1716,2024-09-13,False,,,,False
97411000HX0130,2025-07-08,True,,,,False
97408000AP1521,2024-03-26,True,,,,False
97416000HY0352,2024-07-10,True,,,,False
97410000AK0099,2025-12-30,False,,,,False
97419000AR0733,2025-06-09,True,,,,False
97420000AL0292,2025-10-16,False,,,,False
97412000CE2230,2024-12-16,False,,,,False
97409000AK0675,2024-02-20,False,,,,False
97416000HP0801,2024-01-25,True,,,,False
97416000CZ1721,2024-04-24,False,,,,False
97422000AV0694,2024-07-04,False,,,,False
97423000AD0776,2024-11-13,False,,,,False
97408000AP1602,2025-09-11,True,,,,False
97412000BW1024,2024-08-07,False,,,,False
97412000CR0004,2024-10-16,True,,,,False
97409000BL0217,2024-08-01,True,,,,False
97413000DD0651,2024-08-09,True,,,,False
97416000IA1826,2025-06-02,False,,,,False
97409000BD0463,2024-01-26,False,,,,False
97412000BC0764,2025-06-10,False,,,,False
97422000BK2331,2024-08-30,True,,,,False
97422000BX1194,2025-07-29,False,,,,False
97410000AC0624,2025-06-25,True,,,,False
97416000EX1902,2024-12-10,True,,,,False
97416000HX1473,2025-02-18,False,,,,False
97411000AY0566,2025-12-17,True,,,,False
97408000AO0238,2025-04-14,False,,,,False
97415000CM0752,2024-03-29,False,,,,False
97420000BD0791,2025-10-29,False,,,,False
97415000EW0568,2025-01-20,True,,,,False
97411000AZ0129,2025-02-12,True,,,,False
97414000EO1413,2024-03-21,False,,,,False
97416000HY1097,2024-12-24,True,,,,False
97409000BD1387,2025-02-11,False,,,,False
97416000HZ1074,2025-07-17,False,,,,False
97408000BR0125,2024-10-15,False,,,,False
97416000CW1912,2024-07-03,False,,,,False
97422000BS0413,2025-06-20,True,,,,False
97409000AZ0694,2024-05-06,True,,,,False
97416000DM0815,2025-06-23,True,,,,False
97415000CY0972,2024-03-14,True,,,,False
